"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IKZF4",26.5509185249118,0.379577660919546,0.346921296311136,1.09413191105778,0.273897128620051,1
"RPS26",955.240657920493,-0.136480897293873,0.46939688385142,-0.290757996035341,0.771236412332324,1
"ERBB3",0.732014774352089,0.0995048542338093,0.486636559006905,0.204474679084679,0.837982577147778,1
"PA2G4",220.553322384668,0.204859358600835,0.369948247561533,0.553751396178085,0.57974899567554,1
"LOC114587833",4.53998049675841,0.1632130162727,0.549732386526593,0.2968953990576,0.766546368907617,1
"ZC3H10",1.36175926019699,0.577975801410361,0.538400144127145,1.07350603025446,0.283044134500475,1
"ERN1",0.117728107066036,-0.030812003432163,0.310564520147233,-0.0992128895392031,0.92096924098009,1
"TEX2",7.9327272095326,0.660243383649149,0.537054299215074,1.22937919799566,0.218929665861137,1
"PECAM1",0.120589453701023,-0.030812003432163,0.310564520147233,-0.099212889539203,0.92096924098009,1
"DDX5",1785.47400004614,-0.0872873510536269,0.477877337358484,-0.182656393659755,0.855067632861027,1
"SMURF2",27.6239808779933,1.01234362255553,0.402271065886774,2.51657081108704,0.0118503084750152,1
"KPNA2",0.147871935379372,0.111442784206352,0.310580519461368,0.358820908663636,0.719729070036242,1
"BPTF",79.9360752828512,0.356189623421065,0.350796489436342,1.01537396794759,0.309927597222868,1
"PITPNC1",6.24981084694523,0.81227271293532,0.559638201957834,1.45142470634362,0.14666163421708,1
"PSMD12",62.9676700321602,-0.395872973848522,0.4141408751112,-0.955889644416835,0.339127991385303,1
"HELZ",24.5421859947749,0.270333945706361,0.3807142506563,0.710070466866795,0.477660439319548,1
"CACNG1",3.64325907446665,-0.149221209005498,0.412249603433118,-0.361968108065644,0.717375862830583,1
"CACNG4",0.0371505614284563,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"PRKCA",126.812274339156,0.461731676365373,0.55480465398538,0.832241894599428,0.4052724208242,1
"APOH",1.15726090016093,-0.0130639116742557,0.43241722642644,-0.0302113580955546,0.975898490216834,1
"CEP112",3.8429169665906,-0.516696346339409,0.562303167603074,-0.918892825274178,0.358151633059007,1
"AXIN2",7.19269482626373,0.208079925736089,0.555064453525938,0.374875249917919,0.707753246731445,1
"RGS9",0.264885538249902,-0.22832902397387,0.315512845865719,-0.723675840669404,0.469264768568764,1
"GNA13",61.3618778549971,0.249671119599728,0.427585803292973,0.583908814738311,0.559281662368809,1
"ARSG",0.249334836857029,-0.124943280880526,0.379616832265563,-0.329129981236241,0.74205744376985,1
"SLC16A6",0.760691297901248,0.287592107062057,0.520916281050949,0.552088920088732,0.580887432742532,1
"WIPI1",1.28445218679794,0.297526295580239,0.543817037711704,0.547107344838225,0.584304986530453,1
"PRKAR1A",528.138806595334,0.244885813925343,0.447688580396173,0.547000358393409,0.584378485900192,1
"FAM20A",12.6142097521735,0.450859591606266,0.54408297662357,0.828659618068143,0.407297042290717,1
"LOC114588375",0.0424171634651372,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"LOC114588380",1.30327071531094,0.195410277856821,0.43990142244529,0.44421378946808,0.656888023518404,1
"LOC114588342",0.749196730662104,0.140549333655131,0.508471955630047,0.276415114145236,0.782229249362532,1
"LOC114588407",14.0184372229326,-0.162455305124092,0.564071727858776,-0.288004693553379,0.773343145888404,1
"MAP2K6",6.71400690165254,0.0515411217146284,0.535709232817742,0.0962110013365471,0.923352993547291,1
"KCNJ2",8.0409482998473,-0.169539589253677,0.549234783008858,-0.308683270795219,0.757562470746245,1
"SOX9",1.16114730019305,0.740217956405462,0.54103161607605,1.36816025979046,0.171261917847087,1
"SLC39A11",0.0894148311998178,0,0.310564520147233,0,1,1
"SSTR2",0.149901955972863,0.0644648420602815,0.310564520147233,0.207573105999745,0.83556230527467,1
"COG1",0.420405186813629,0.301779455674981,0.484618152319143,0.622715955295552,0.533471195927961,1
"FAM104A",51.3263975728284,0.0747673414722796,0.335968790943826,0.222542520280644,0.823891576622812,1
"SDK2",1.00641626417432,-0.292800037228586,0.453436232308581,-0.645735863977725,0.518450430086419,1
"RPL38",2.67751499414521,-0.110046992330979,0.553769379048549,-0.198723505658719,0.842479035869537,1
"TTYH2",2.06821486304648,-0.0575475648056705,0.5507351139933,-0.104492274677025,0.916778698634692,1
"NPLOC4",86.8838587527424,0.10222238796793,0.460587390534159,0.221939180422154,0.824361229463932,1
"ACTG1",9272.98444199214,0.0680466912195794,0.271647692247321,0.250496113759091,0.802203709695556,1
"BAHCC1",46.606158189084,0.0240223222395247,0.483186272652401,0.0497164832677399,0.960348320954643,1
"SLC38A10",1.98126707064265,0.951976252716018,0.560476506507147,1.6985123223963,0.0894111089758447,1
"CEP131",1.56444968119049,0.485298384449551,0.559749687023327,0.86699179240332,0.385946506773099,1
"AATK",0.0650676290425882,0,0.310564520147233,0,1,1
"BAIAP2",2.06675038178911,0.277614662549832,0.532134320144816,0.521700352787396,0.601878979011263,1
"CHMP6",0.711161727408137,-0.679128711822552,0.427561025473235,-1.58837843339644,0.11220079124028,1
"RPTOR",40.4682239642169,0.195436170021708,0.482717101126191,0.40486688697324,0.685575359575326,1
"LOC114588937",1.25863921310327,0.583910750496261,0.551352854375391,1.05905092512444,0.289576587947243,1
"SGSH",0.0735708125224597,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"CCDC40",0.0648955707884264,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"TBC1D16",43.0408570620939,-0.0583304473972047,0.56318423395139,-0.103572585808997,0.917508543986705,1
"CBX4",6.67836532220873,0.502681682086685,0.564207689473172,0.89095149085271,0.37295519483153,1
"CBX8",1.15405275303744,-0.918807267747815,0.564005372259928,-1.62907538285712,0.103297061806065,1
"RBFOX3",1.68338982187211,-0.236520664154745,0.509205342192366,-0.464489754047775,0.642296898604241,1
"CANT1",1.09554295781016,0.433025686646864,0.549229880723285,0.78842339400145,0.430449091409993,1
"TIMP2",27.873588814777,0.20481684833124,0.497774177284021,0.411465394707237,0.680731310975126,1
"USP36",0.0636777541134182,-0.0784504261783853,0.310564520147233,-0.252605887308677,0.800572780126633,1
"CYTH1",7.21732387934747,0.000590644689607005,0.561895748218482,0.00105116419100816,0.99916129247558,1
"DNAH17",3.3205819470898,-0.0953013186931445,0.562176239923794,-0.169522139011181,0.865385959954981,1
"PGS1",1.25110925769789,0.252557541599053,0.56116532981051,0.450059061354226,0.652667854720507,1
"LOC114589249",7.90858878758923,-0.175742202675245,0.562310691180734,-0.312535766137086,0.754633385911281,1
"SOCS3",0.0602686554597303,0,0.310564520147233,0,1,1
"SYNGR2",1.16776026626609,0.31478368581875,0.563255519756425,0.558864804298545,0.576253991127666,1
"TMC6",0.0588844459319588,-0.0784504261783854,0.310564520147233,-0.252605887308677,0.800572780126633,1
"HGS",6.47146600688148,-0.556359460043044,0.482229513251324,-1.15372337186896,0.248613598752322,1
"MRPL12",0.585442979962512,0.217282406359037,0.439445853853769,0.494446367973563,0.620990974230866,1
"SLC25A10",6.76806107431063,0.102701989609672,0.483702638625734,0.212324642059971,0.831853772091119,1
"GCGR",4.10468289998282,0.254237635503672,0.486313625404612,0.522785343084202,0.601123640401491,1
"MCRIP1",9.03530917089077,0.0613405590006737,0.393745193000443,0.15578744856094,0.876200564423912,1
"PPP1R27",0.64614153720297,-0.0990000125013903,0.39447605585229,-0.250965834383774,0.801840524192855,1
"P4HB",256.808130942437,0.0578953007274705,0.557113739037861,0.103920073533738,0.917232776979663,1
"ARHGDIA",6.47196303371423,0.152404730126902,0.474006828439578,0.321524334635886,0.747813074065164,1
"ALYREF",52.0541274500045,0.435295042580423,0.420058999545445,1.03627119774,0.300075639218343,1
"ANAPC11",0.237317873069294,0.0667796937165197,0.310724507885553,0.21491608167939,0.82983274648228,1
"PCYT2",42.5262300535961,0.103910004025738,0.554616838652348,0.187354578483817,0.851382633063624,1
"SIRT7",3.36667502226486,-0.181310697350682,0.559957995516747,-0.323793389508374,0.746094461231142,1
"MAFG",59.3808781146865,-0.334326700665158,0.442832271701175,-0.754973659396628,0.450264787083114,1
"PYCR1",5.45154037237098,0.508566222713945,0.562735005007007,0.903740158669554,0.366133199447043,1
"NOTUM",0.682562555131733,-0.275751708017643,0.450225570791876,-0.61247455921404,0.540223825123743,1
"ASPSCR1",0.278957977697566,-0.183163512000632,0.43752956943774,-0.41863116185727,0.675485711843643,1
"CENPX",3.9616237384613,-0.0497516151830937,0.560778140763043,-0.0887188917802633,0.929305318269939,1
"LRRC45",0.33410857276285,0.101184124141287,0.384076039995251,0.263448155064655,0.792205178660603,1
"RAC3",6.40273591868877,-0.24584416776748,0.491953075982842,-0.499730929167021,0.617264551216339,1
"DCXR",46.4885690680329,0.454103640517908,0.563713499615432,0.805557505413121,0.420498036244801,1
"RFNG",0.984582914709322,0.341886385258676,0.53993864897311,0.63319487484161,0.526606392180661,1
"GPS1",15.5614790142985,0.78520508515371,0.459981483467065,1.70703629032044,0.0878153073770815,1
"DUS1L",38.3518585799357,0.367932525967235,0.401463797392108,0.916477471586003,0.359416518204868,1
"FASN",2.66272171969005,0.477110519494523,0.563089979667239,0.847307778015289,0.396823592408265,1
"SLC16A3",0.480324700727307,-0.174242003784979,0.312614154326468,-0.557370807986562,0.577274106222204,1
"CSNK1D",305.806353165419,0.385964052530753,0.331504502199163,1.16427997197719,0.244310570280488,1
"UTP18",4.07513821324967,-0.149804727183586,0.493779188072327,-0.303384044532965,0.761597203666246,1
"MBTD1",29.1575484840103,0.622924248684453,0.420113352353118,1.48275279801358,0.13814010119737,1
"LOC114590001",72.5458592747424,0.0503796799112354,0.393328638542633,0.128085460794065,0.898081341876312,1
"SPAG9",47.9515993773772,-0.474830133102805,0.472202816228308,-1.00556395850301,0.314625368525156,1
"TOB1",2589.12440051722,-0.390888070709668,0.325133861085365,-1.20223734742608,0.229271583233134,1
"WFIKKN2",0.188714593147985,0,0.310564520147233,0,1,1
"LUC7L3",547.723635775777,-0.414039304832899,0.376822102012645,-1.09876597636251,0.271870156316472,1
"ABCC3",0.714569221847769,0.242948885053481,0.532487672271746,0.456252600209488,0.648208344685815,1
"CACNA1G",0.107402743652027,0,0.310564520147233,0,1,1
"SPATA20",0.223408172255816,-0.0493325885374966,0.373483630856319,-0.132087685943257,0.894914935762504,1
"EPN3",0.332959829209243,0.0429805825771479,0.319037671156914,0.134719459370704,0.892833687097596,1
"LOC114590486",0.222077333837614,-0.030812003432163,0.310564520147233,-0.099212889539203,0.92096924098009,1
"LOC114590519",0.216572318279876,-0.0321020294919697,0.310660804165246,-0.103334662955723,0.917697365801979,1
"LRRC59",0.0735708125224597,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"XYLT2",1.30467572800945,0.908200656898467,0.559030334225089,1.62459995691895,0.10424782633415,1
"RAB37",0.642032316047548,-0.269536457156998,0.400101163853788,-0.67367076506555,0.500520652307691,1
"SLC9A3R1",5.67404426942899,0.597356239406058,0.478852928033695,1.24747329385448,0.21222400661348,1
"NAT9",0.0518849913614076,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"TMEM104",0.279339289574488,-0.128760082945929,0.312197069630351,-0.412432067662851,0.680022762858955,1
"GRIN2C",0.134702677946569,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"HID1",1.63052170913992,-0.136139641825701,0.510457094163485,-0.266701439518243,0.789699045478384,1
"CDR2L",1.00784945664698,0.123321042169085,0.447033972381293,0.275865034400338,0.782651730678745,1
"MRPL58",0.125164226248157,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"KCTD2",66.2055149894311,0.386470332833455,0.476683852666976,0.810747690888227,0.417510579672735,1
"JPT1",1.12197142373337,-0.650634815515914,0.549466028864177,-1.18412200452295,0.236364770788248,1
"SUMO2",958.962960510623,-0.0952348025647119,0.358569785885711,-0.265596283661966,0.790550148041675,1
"NUP85",0.709098305998846,-0.0851567384822372,0.535115298758855,-0.159137177875029,0.873560797723533,1
"GGA3",4.0791798223607,-0.24042588525016,0.523096466788236,-0.459620549009541,0.645788606818434,1
"MIF4GD",0.225127329890372,-0.126088848924608,0.310564520147233,-0.405998885078151,0.68474341961524,1
"LOC114590607",36.5120262682151,0.124741627769232,0.281627983286639,0.442930515332601,0.657815994511074,1
"TMEM94",4.6211224213884,-0.607546716484066,0.549565340935275,-1.10550406153728,0.268941235481791,1
"CASKIN2",0.46331150694304,0.34951883022956,0.458601726548747,0.762140240639517,0.445976308007212,1
"TSEN54",0.0371505614284563,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"SAP30BP",14.692709373479,0.192746372716175,0.392373549378021,0.491231819835234,0.62326249587559,1
"ITGB4",1.53665685499077,0.18299871856432,0.562813149552353,0.325150040843701,0.745067517600802,1
"GALK1",1.43109270436832,0.78660588763149,0.556670458845094,1.41305484265042,0.157639599379285,1
"LOC114590625",0.125297125878083,-0.030812003432163,0.310564520147233,-0.099212889539203,0.92096924098009,1
"LOC114590626",1050.61613921948,-0.000354095476304631,0.491450869346087,-0.00072051042818539,0.999425115903194,1
"UNK",45.9881205268319,0.515010934603012,0.419943936467596,1.22638021383302,0.220055628299152,1
"UNC13D",0.0604015550896564,-0.0784504261783854,0.310564520147233,-0.252605887308677,0.800572780126633,1
"WBP2",32.0422302298272,0.069194660818241,0.458202716524786,0.151013205122493,0.879965299180569,1
"LOC114592843",0.162314787676613,0.0644648420602816,0.310564520147233,0.207573105999745,0.83556230527467,1
"MRPL38",0.106094917578555,-0.030812003432163,0.310564520147233,-0.099212889539203,0.92096924098009,1
"ACOX1",55.215012222589,0.546509174473513,0.554088094790692,0.986321813465344,0.323975218836424,1
"SRP68",19.927127589504,0.616883907625624,0.448306805964229,1.37603065449523,0.168812142885512,1
"EXOC7",27.6718585034412,-0.0885352901017467,0.373845369897092,-0.236823289067664,0.812793883367504,1
"FOXJ1",0.148506521315155,-0.0784504261783853,0.310564520147233,-0.252605887308677,0.800572780126633,1
"RNF157",1.06168659896471,0.660048610465912,0.421701199775558,1.56520448795785,0.117534969550261,1
"UBALD2",107.09944884894,-0.623958897562752,0.375755711312986,-1.6605440151062,0.0968050609323391,1
"LOC114590649",0.0604015550896564,-0.0784504261783854,0.310564520147233,-0.252605887308677,0.800572780126633,1
"PRPSAP1",13.8506685360671,0.130504082129445,0.438918924982452,0.297330724881964,0.766214026652575,1
"UBE2O",13.5517819277359,-0.252391805094818,0.400609394876908,-0.630019685814828,0.528681704552804,1
"CYGB",44.5532386112554,0.870810619907298,0.559909206519507,1.55527112211712,0.119881511931627,1
"MXRA7",46.2726692747666,0.550823985478712,0.564234671049715,0.976232078142144,0.328949470153405,1
"JMJD6",3.41715899161054,0.33302270398701,0.559579122336165,0.595130680709971,0.551756121748929,1
"METTL23",0.0813118494959576,0,0.310564520147233,0,1,1
"SRSF2",1056.53315097166,0.0752438308682868,0.387507060971322,0.194174089833825,0.846039570062368,1
"MFSD11",0.263925308389011,-0.0297764439902838,0.313131053318906,-0.0950925935792074,0.924241280885838,1
"SEC14L1",30.9173235454028,0.686716716637404,0.487294747244612,1.40924301056068,0.158763323793144,1
"TNRC6C",389.25089053274,0.389061431129119,0.444619927341117,0.875042721219795,0.381550661096721,1
"SEPTIN9",12.1998064440881,0.818577234236178,0.564142238651926,1.45101213515274,0.146776481121746,1
"OGFOD3",2.31603862119171,0.0903316578760156,0.557212016690255,0.162113621333169,0.871216379812324,1
"HEXD",3.9606746919786,-0.237339529047428,0.513727647467857,-0.461994853143032,0.644085011362404,1
"LOC114590687",0.0371505614284563,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"NARF",0.0518849913614076,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"DHRS7C",2.73475405595821,-0.000201649470283438,0.451594294551928,-0.000446527940490291,0.999643722262155,1
"GLP2R",0.61071377317336,-0.149703363584832,0.441216320960631,-0.339296976274342,0.734386020280297,1
"GAS7",1.53040952746193,0.627444469526581,0.550269087727679,1.14025025850097,0.254182054407352,1
"LOC114590697",574.590461047016,-0.0746703796422417,0.333791689327427,-0.223703531363225,0.822987997952545,1
"LOC114590696",22213.1399121932,-0.0663982667575876,0.331419615326229,-0.200345011843156,0.841210761715141,1
"LOC114592846",29613.7715646718,-0.0560384693028461,0.344296958475761,-0.162762022502128,0.870705811113599,1
"LOC114590699",0.0753109436008983,-0.0784504261783853,0.310564520147233,-0.252605887308677,0.800572780126633,1
"LOC114590694",183.183484959757,-0.0610617146210004,0.326975954086095,-0.186746804643997,0.85185915677847,1
"LOC114590701",0.0975521165181127,-0.030812003432163,0.310564520147233,-0.099212889539203,0.92096924098009,1
"MAP2K4",381.795201892147,-0.16548444088888,0.371476643884792,-0.44547737687703,0.65597480526577,1
"MYOCD",13.2941938960157,0.0321511388139034,0.357297470447021,0.0899842329521072,0.928299744275513,1
"LOC114590705",0.533921277693059,0.0136612313782718,0.517557172689875,0.0263955985911101,0.978941804743788,1
"TBCD",2.5500957138184,0.217081072523179,0.549166112432696,0.39529218502131,0.692627266233761,1
"B3GNTL1",0.0371505614284563,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"METRNL",76.9226086410367,0.104625611133212,0.558650551762072,0.187282749123233,0.851438947888541,1
"LOC114590714",5.12254011311536,0.402621380712607,0.529851698722438,0.759875606105246,0.447328944195071,1
"LOC114590715",3.22381936558965,-0.64155537933412,0.538549026816592,-1.19126643515894,0.233549006129611,1
"LOC114590716",29.8707190826607,0.136896405366362,0.549935972715521,0.248931534139117,0.803413742208269,1
"PMP22",20.7256002823947,-0.0868188932242646,0.535655620525702,-0.16207968309762,0.87124310518111,1
"TEKT3",0.129791141576853,0.0644648420602816,0.310564520147233,0.207573105999745,0.83556230527467,1
"LOC114590720",1.83757395866168,-0.442198391496125,0.556322013716874,-0.794860495527992,0.426694656124948,1
"CDRT1",0.0636777541134182,-0.0784504261783853,0.310564520147233,-0.252605887308677,0.800572780126633,1
"ARHGAP44",1.72385264365936,-0.0115478358018819,0.550570860927519,-0.0209742952658771,0.983266160570699,1
"USP43",0.166941703005309,0.111855983811871,0.310582556441715,0.36014895715131,0.718735743233844,1
"STX8",0.167804298741683,-0.0784504261783853,0.310564520147233,-0.252605887308677,0.800572780126633,1
"NTN1",116.275214661015,0.359176316909839,0.554513953284464,0.647731792468678,0.517158437613304,1
"PIK3R6",0.0636777541134182,-0.0784504261783853,0.310564520147233,-0.252605887308677,0.800572780126633,1
"MYH10",45.8107667667154,0.368773767766116,0.548141271849731,0.672771394355455,0.501092739049042,1
"NDEL1",61.0033563467552,0.184276042893525,0.532843932049357,0.345834928033779,0.729466774169124,1
"SHISA6",0.415452715407271,-0.135945026873119,0.399744830908077,-0.340079511633209,0.733796650567969,1
"DNAH9",0.0424171634651372,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"ELAC2",0.26305771773625,0.115477004122674,0.310795038006707,0.37155356425022,0.710225267992087,1
"LOC114590765",0.247819970652552,0.114485291827175,0.310785778158366,0.368373651154772,0.712594641591405,1
"RAB40B",10.6199020559874,-0.39664717763751,0.494913779769537,-0.801447027444284,0.422872899282908,1
"WDR45B",13.3282373180774,0.684602588487997,0.461562423006502,1.48322860433193,0.138013683835862,1
"FOXK2",316.716151831993,-0.162959471851657,0.343146431875218,-0.474897760006189,0.634859848115863,1
"WIZ",20.0445708011164,0.506939926047291,0.360633480837744,1.40569290701928,0.159815334092614,1
"AKAP8L",537.438210535492,0.274043816883444,0.230714168039142,1.18780662328874,0.234909604378589,1
"AKAP8",11.3041695923807,-0.320297498762301,0.501454328358783,-0.638737130479274,0.522993953498218,1
"BRD4",180.377791100017,0.108394235454461,0.229541341206296,0.472220972853182,0.636769071264473,1
"NOTCH3",6.20787659689359,-0.143270170504251,0.555402511803149,-0.257957368682247,0.796439808824576,1
"CAMSAP3",3.89381869433425,0.522286801808934,0.516161525236149,1.01186697627256,0.31160166092973,1
"XAB2",1.66074048901943,0.175316309154893,0.559875437054558,0.313134489480753,0.754178486940049,1
"LOC114590781",0.0894148311998178,0,0.310564520147233,0,1,1
"STXBP2",0.127251490395412,0.11238973982139,0.31058518451822,0.361864459168357,0.717453320078844,1
"TRAPPC5",0.207218908992952,-0.0784504261783853,0.310564520147233,-0.252605887308677,0.800572780126633,1
"NDUFB7",0.0604015550896564,-0.0784504261783854,0.310564520147233,-0.252605887308677,0.800572780126633,1
"TECR",5.05950682281736,0.754327327899255,0.548696940190843,1.37476131657831,0.169205454561787,1
"DNAJB1",2.83638466637771,0.135700451308683,0.535998331245059,0.253173272001552,0.800134319678607,1
"GIPC1",0.392189721975553,0.159025415476669,0.484398327413529,0.328294724562311,0.74268883253821,1
"LOC114590793",642.434682012518,-0.304674509252061,0.53757164868169,-0.566760747147339,0.570876742551322,1
"PKN1",1.55675895586314,0.0758075285072295,0.513333603993418,0.14767692572139,0.882597742553277,1
"DDX39A",3.8177201636381,0.804838225502591,0.501222021829267,1.60575192320011,0.108328427808985,1
"ADGRL1",18.6131501065704,0.101949468804007,0.520913963918116,0.195712681681985,0.844835057822925,1
"ASF1B",0.0602686554597303,0,0.310564520147233,0,1,1
"PRKACA",457.27791527316,0.168663630015561,0.429344559038312,0.392839798397237,0.694437807993815,1
"SAMD1",47.0812509145736,-0.61697710584777,0.516891269186215,-1.19363034864011,0.232622597018913,1
"LOC114590808",0.0518849913614076,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"LOC114590809",0.0813118494959576,0,0.310564520147233,0,1,1
"MAP2K7",21.9797098026576,-0.483137081738283,0.503855013367479,-0.958881164065971,0.337618614793795,1
"EVI5L",2.47770891300019,0.256446814203111,0.543510833201915,0.471833859671829,0.637045380542305,1
"MAN2B1",0.312908573139023,0.143079563328653,0.386507778553711,0.370185469136088,0.711244302711339,1
"TRMT1",0.0648955707884264,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"NACC1",12.282650855922,0.496798919393757,0.450647047280386,1.10241245869,0.270282397601527,1
"STX10",0.221631425721187,-0.127378874984414,0.310660804165246,-0.410025575407508,0.681787186462044,1
"IER2",14.8646179358339,-0.692374148586609,0.420472939628677,-1.64665566635049,0.0996288415716608,1
"WDR83OS",25.8242914798141,-0.555035503106257,0.408744017060984,-1.35790489876075,0.174493862761388,1
"WDR83",0.0735708125224597,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"FBXW9",1.26383372798017,0.417470342487964,0.561813291706579,0.743076656694692,0.457435271468124,1
"TNPO2",141.14467840698,0.170261235252722,0.295174722712051,0.576815093407627,0.564064372367485,1
"LOC114590830",60.6612816798544,-0.463865517023226,0.528921833195579,-0.877002021680022,0.380485539983531,1
"TRIR",102.983102548128,0.206460144195086,0.224470312344992,0.919765923779596,0.357695094219261,1
"ASNA1",19.487039326167,0.509965889330298,0.364649076744477,1.39851139589653,0.161959552967365,1
"HOOK2",0.484057162551189,-0.237460850694025,0.515565325089467,-0.46058343945613,0.645097495203742,1
"JUNB",148.352518649238,0.466623115919692,0.534427784399488,0.873126602959117,0.382594075080186,1
"PRDX2",9.77063741619329,-0.222474809774024,0.529523095210027,-0.420141844211313,0.674381835991927,1
"TTC1",1.1043073694815,-0.148183313753257,0.543480297872859,-0.272656275366807,0.785117448734762,1
"PWWP2A",98.4100494019376,-0.15171556699281,0.356684754715956,-0.42534917735306,0.670582149019306,1
"SLU7",3.66178045305916,-0.239491606158971,0.489986360124079,-0.488771985608589,0.625003133476776,1
"GABRA1",0.133196840857365,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"NUDCD2",0.400408607324258,0.208781286594374,0.480523451682053,0.434487194877884,0.663934691532892,1
"HMMR",0.0371505614284563,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"MAT2B",0.643226894492749,0.27288552635945,0.454277544114019,0.60070221364708,0.548038344385997,1
"TENM2",6.5923217273417,-0.201489348938334,0.432371629140908,-0.466009643922934,0.641208597552187,1
"WWC1",1.68739896437732,0.825759389192586,0.498637621736643,1.65603105982387,0.097715529016122,1
"RARS",0.712723479184134,-0.307266231327361,0.529057521483588,-0.580780385591575,0.561388476191732,1
"LOC114590894",1.57326033025211,0.0839260389481305,0.562751241355685,0.149135235572204,0.881446922811908,1
"SLIT3",9.10568489820788,0.854602381318966,0.523070118738257,1.63381992337935,0.102296667651698,1
"SPDL1",0.841519417600547,0.22231473382249,0.450162871680238,0.493853997760183,0.621409294877036,1
"DOCK2",0.288708376471609,-0.0498354827251006,0.382067305497619,-0.130436396959412,0.896221171945674,1
"FOXI1",0.129791141576853,0.0644648420602816,0.310564520147233,0.207573105999745,0.83556230527467,1
"KCNIP1",0.267106658369592,0.223093288924323,0.31144985463347,0.716305644730098,0.473802642087741,1
"ECHS1",2.75842960367457,-0.185149368523871,0.518737134667721,-0.356923297273617,0.72114922817058,1
"FBXO38",9.60771673284621,0.330484885638615,0.466139689620492,0.708982506741015,0.478335332537527,1
"SLC26A2",0.282373375036139,-0.198092862505967,0.383083478777192,-0.517101032752136,0.605085632729581,1
"PPARGC1B",61.2243645229739,0.321072201635436,0.492365673638712,0.652101108638682,0.514335948935662,1
"ARHGEF37",0.347260745758473,-0.0326312965286763,0.32594236962926,-0.100113699749414,0.920254059148946,1
"CSNK1A1",2474.63823153678,-0.0877145281127542,0.235308653229075,-0.372763716544513,0.709324309613639,1
"AFAP1L1",0.141299822561225,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"ABLIM3",8.08962780817618,0.154430978864272,0.564241453369085,0.273696620377969,0.784317775171549,1
"SH3TC2",0.645352246849585,0.450685506319624,0.49880088308453,0.903537907817312,0.366240478741851,1
"ADRB2",0.906392785790528,0.103311769123394,0.544089090380206,0.189880243787281,0.849402973996282,1
"UBTD2",1.54460574186601,0.436106230285315,0.557413172405334,0.782375178547436,0.433994116743319,1
"STK10",2.54324255898494,-0.267622604985357,0.552996133787472,-0.483950227920055,0.628421192565143,1
"SH3PXD2B",0.347227347600437,-0.105279849374125,0.482238253087434,-0.218315010682152,0.827183679690408,1
"NEURL1B",1.80291646327838,-0.384215374737096,0.558871360213813,-0.687484459017729,0.491777490809082,1
"DUSP1",14.1656545549703,-0.75516300997168,0.552592511756801,-1.36658205441631,0.171756345302944,1
"ERGIC1",12.4135297781651,0.347975243872027,0.403437520559428,0.862525734813921,0.388398277787788,1
"RPL26L1",68.1168764436927,-0.0376782496557393,0.469226192823583,-0.0802986922554542,0.935999698286073,1
"CREBRF",3.13877747359682,0.504936992981641,0.552640947478799,0.913680021875346,0.360885004622514,1
"LOC114591072",0.281639947322464,-0.0532658368743232,0.383941795221605,-0.138734145480512,0.88966023481306,1
"NKX2-5",0.357286121082912,0.136787910098334,0.386243040934898,0.354149837281833,0.723226594445209,1
"STC2",3.47018711954466,-0.055886473342661,0.56395039303628,-0.0990982079855839,0.921060294906029,1
"BOD1",51.4074758982498,-0.465607021726754,0.37135793368884,-1.25379581123178,0.209916232107266,1
"CPEB4",1704.10518856335,0.508798627101416,0.38051245195906,1.3371405442368,0.181176764947674,1
"NSG2",0.161102636403003,-0.030812003432163,0.310564520147233,-0.099212889539203,0.92096924098009,1
"MSX2",0.0518849913614076,0.0168264193140593,0.310564520147233,0.054180108230271,0.95679166873566,1
"SFXN1",15.8400748351343,0.240827444037731,0.466113419741269,0.516671337571465,0.605385607704026,1
"JAKMIP2",0.154482460242406,0,0.310564520147233,0,1,1
"DPYSL3",51.2472615556067,-0.115683645827825,0.562657706351577,-0.205602170772616,0.837101681723266,1
"PPP2R2B",7.21128096097205,-0.0998999331882143,0.527465569988563,-0.189396121514396,0.84978236404286,1
