"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BTBD7",13.6564647784044,-0.0605666265796708,0.435636811867291,-0.139030093256034,0.889426368994262,1
"UBR7",4.72319986533291,0.240072298224352,0.49852463723969,0.481565564248986,0.630114593625666,1
"TMEM251",1.32542846364075,-0.0921647432474314,0.555217277040608,-0.165997614012812,0.868158827865048,1
"ITPK1",0.219599280704628,0.0437061114492192,0.370346373254564,0.118014147310623,0.906056448285527,1
"GOLGA5",0.494256761013472,0.0798752176404097,0.327826968163259,0.24365053945358,0.807501482762954,1
"LGMN",0.970928113554194,-0.443614185486824,0.522733804315999,-0.848642620439089,0.396080183540459,1
"RIN3",0.299494249402759,-0.030170357144281,0.387388465288548,-0.0778814029008542,0.937922392807117,1
"CPSF2",30.1752819154826,0.297114993725856,0.325788275557137,0.911987987344706,0.36177504124934,1
"ATXN3",4.42283110045625,-0.100763626226534,0.532889778969847,-0.189089057818532,0.850023017381517,1
"TRIP11",7.29331999226094,0.0497579369188,0.480292964943249,0.103599137506999,0.91748747215133,1
"FBLN5",1.59692311970441,-0.341485674403551,0.540725767096301,-0.63153209109551,0.527692673189911,1
"PPP4R3A",196.799724403037,-0.237568633653165,0.244908612791485,-0.970029722292497,0.332031677106255,1
"CCDC88C",0.0974192168881866,-0.0658895668493817,0.310564520147233,-0.212160638369588,0.831981713716352,1
"DGLUCY",1.00406335032337,0.00456830295472809,0.528505152501007,0.00864381914369204,0.99310331604064,1
"RPS6KA5",0.120589453701023,0.029387278643063,0.310564520147233,0.0946253571693605,0.924612408095213,1
"TTC7B",37.0222761895215,-0.0129323886686674,0.491027857487006,-0.0263373828418881,0.978988238048449,1
"CALM1",496.599453575006,-0.0548508602056821,0.564052176287201,-0.0972443020550521,0.922532386783432,1
"PSMC1",62.9815021594406,0.649664574989542,0.351966610157236,1.84581308635871,0.0649193498073582,1
"TDP1",0.296668926121986,0.0770257013892853,0.310564520147233,0.248018354938834,0.804120205224849,1
"FOXN3",96.9210697680961,-0.613552704229644,0.473959814662894,-1.29452473658771,0.195484230570403,1
"TTC8",0.176139259142773,0.0770257013892853,0.310564520147233,0.248018354938835,0.804120205224849,1
"EML5",12.0329774609885,0.605462166393991,0.469834641460593,1.28867076406237,0.197512570565494,1
"ZC3H14",3.56228497610209,0.710720856419635,0.538647418208815,1.31945467924644,0.187017151989011,1
"PTPN21",7.81998981527597,0.346581293561588,0.562888647264925,0.61571910402817,0.538079926449039,1
"KCNK10",0.0834388922725665,0.029387278643063,0.310564520147233,0.0946253571693604,0.924612408095213,1
"GALC",0.138988697714317,0.0770257013892853,0.310564520147233,0.248018354938834,0.804120205224849,1
"FLRT2",7.21429910432946,-0.243834031978985,0.509146377478799,-0.478907525938625,0.632004416721607,1
"SEL1L",5.12230384507991,0.140885114567629,0.496859100407639,0.283551442354667,0.776754153627625,1
